Ad Media,New,Reapply,Attending Outside School,Attempting Contact,Interview,Recruiting,Pending Investigations,Online Course,Awaiting Permit,Hireright Requested,Rehire Submitted,Ready For Processing,Processing,Processing Complete,Attending School,Attending Academy,Left Sch/aca,Left Academy,Dl170 Testing,Graduated Sch/aca,Failed Sch/aca,Compliance,Driver Reactivation,No Show,Left Orientation,Hold,Ready For Audit,Audit,Audit Deficiencies,Ok To Code,Paf Entered,Hired,Not Qualified,Not Interested,No Response,Duplicate App,Xfer Allowed,Unqualified Da,Do Not Contact,Upload,Total
LACED_DR_Students_HiringDriversNow_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
LACED_DR_Students_Monster_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LACED_DR_Students_Monster_SwiftLeadForm,17,2,0,37,31,3,0,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,65,1,0,0,1,0,221
LACED_DR_Students_RhinoLabs_Intelliapp,1,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13
LACED_DR_Students_RhinoLabs_SwiftLeadForm,14,2,0,17,13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,17,0,0,0,0,0,83
LACED_DR_Students_Snagajob_Intelliapp,3,0,1,6,21,11,3,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,37,0,0,0,0,0,123
LACED_DR_Students_Snagajob_SwiftLeadForm,32,1,2,38,67,14,4,21,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,46,240,2,0,0,0,0,530
LACED_DR_Students_YahooBing_Intelliapp,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,11
LACED_DR_Students_YahooBing_SwiftLeadForm,2,2,0,1,5,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,5,1,0,0,0,0,33
LACED_DR_Student_CareersInTrucks_Intelliapp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
LACED_DR_Student_CareersInTrucks_SwiftLeadForm,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,19
LACED_DR_Student_Indeed_Intelliapp,5,1,0,7,4,3,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,39
LACED_DR_Student_Indeed_SwiftLeadForm,29,2,1,36,41,11,0,11,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,122,0,0,0,2,0,333
LACED_DR_Student_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LACED_DR_Student_LACED_Emailer_PhoenixCampus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
LACED_DR_Student_LACED_Emailer_PhoenixCampus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
LACED_DR_Student_Multiview_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DR_Student_SimplyHiredStudent_Intelliapp,1,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,17
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,12,4,1,8,16,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,36,0,0,0,0,0,107
LACED_DR_Student_TopUSAJobs_Intelliapp,2,0,0,6,2,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,25
LACED_DR_Student_TopUSAJobs_SwiftLeadForm,13,2,2,27,20,5,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,41,0,0,0,0,0,139
LACED_DR_Student_ZipRecruiter_Intelliapp,1,2,1,5,2,5,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,37
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,11,7,2,22,25,9,1,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,10,64,1,0,0,1,0,202
LACED_DR_swifttrans.com_LeteadForm,0,0,0,1,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,19
LACED_SR_Generic_FindTheRightJob_Intelliapp,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
ntts_48511,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
pulse_app,0,2,2,1,2,14,7,7,2,0,3,5,8,3,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,8,8,2,0,0,0,1,0,83
pulse_invite,0,3,0,6,11,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,10,0,0,0,0,0,59
pulse_sig,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
sterling,0,0,0,0,6,12,3,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,51
swifttrans,10,13,18,32,47,77,21,44,15,3,14,25,32,13,0,2,0,0,0,0,0,15,0,9,0,2,0,0,0,0,0,6,116,42,61,0,0,1,1,0,619
tda,1,0,0,1,7,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,26
TruckDrivingJobs.com,4,6,0,28,29,6,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,25,61,95,0,0,1,3,0,267
TruckJobSeekers,2,0,0,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,6,0,40
Grand Totals:,685,190,120,1170,1680,784,297,722,278,31,63,139,263,102,12,32,1,4,0,0,3,117,0,64,7,2,0,0,0,0,0,58,1759,1104,3241,59,0,8,54,0,13049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,




